0.0001,"Dict(5 => Dict(5 => 46, 4 => 54, 6 => 29, 7 => 17, 2 => 24, 8 => 17, 3 => 33, 1 => 15), 4 => Dict(5 => 67, 4 => 71, 6 => 30, 7 => 17, 2 => 24, 8 => 17, 3 => 33, 1 => 15), 2 => Dict(5 => 68, 4 => 46, 6 => 25, 7 => 17, 2 => 24, 8 => 17, 3 => 35, 1 => 15), 3 => Dict(5 => 58, 4 => 46, 6 => 22, 7 => 17, 2 => 24, 8 => 17, 3 => 35, 1 => 15), 1 => Dict(5 => 62, 4 => 44, 6 => 27, 7 => 17, 2 => 24, 8 => 17, 3 => 33, 1 => 15))"
0.0001,"Dict(5 => Dict(5 => 36, 4 => 50, 6 => 37, 7 => 28, 2 => 15, 8 => 22, 3 => 23, 1 => 38), 4 => Dict(5 => 53, 4 => 37, 6 => 35, 7 => 32, 2 => 15, 8 => 26, 3 => 23, 1 => 38), 2 => Dict(5 => 48, 4 => 33, 6 => 39, 7 => 33, 2 => 15, 8 => 23, 3 => 23, 1 => 36), 3 => Dict(5 => 39, 4 => 52, 6 => 49, 7 => 29, 2 => 15, 8 => 30, 3 => 53, 1 => 29), 1 => Dict(5 => 56, 4 => 37, 6 => 54, 7 => 40, 2 => 15, 8 => 25, 3 => 23, 1 => 38))"
0.0001,"Dict(5 => Dict(5 => 45, 4 => 30, 6 => 36, 7 => 43, 2 => 27, 8 => 43, 3 => 56, 1 => 20), 4 => Dict(5 => 27, 4 => 66, 6 => 38, 7 => 35, 2 => 26, 8 => 46, 3 => 37, 1 => 61), 2 => Dict(5 => 42, 4 => 31, 6 => 54, 7 => 36, 2 => 22, 8 => 51, 3 => 58, 1 => 25), 3 => Dict(5 => 120, 4 => 30, 6 => 122, 7 => 116, 2 => 31, 8 => 128, 3 => 38, 1 => 25), 1 => Dict(5 => 31, 4 => 30, 6 => 30, 7 => 34, 2 => 38, 8 => 51, 3 => 37, 1 => 28))"
0.0001,"Dict(5 => Dict(5 => 45, 4 => 53, 6 => 64, 7 => 79, 2 => 28, 8 => 14, 3 => 35, 1 => 18), 4 => Dict(5 => 49, 4 => 36, 6 => 60, 7 => 73, 2 => 20, 8 => 14, 3 => 26, 1 => 26), 2 => Dict(5 => 56, 4 => 46, 6 => 79, 7 => 87, 2 => 22, 8 => 14, 3 => 46, 1 => 27), 3 => Dict(5 => 50, 4 => 36, 6 => 53, 7 => 46, 2 => 21, 8 => 14, 3 => 26, 1 => 27), 1 => Dict(5 => 47, 4 => 38, 6 => 69, 7 => 58, 2 => 21, 8 => 14, 3 => 33, 1 => 27))"
0.0001,"Dict(5 => Dict(5 => 37, 4 => 29, 6 => 41, 7 => 47, 2 => 27, 8 => 49, 3 => 24, 1 => 19), 4 => Dict(5 => 28, 4 => 34, 6 => 43, 7 => 36, 2 => 23, 8 => 46, 3 => 27, 1 => 17), 2 => Dict(5 => 37, 4 => 33, 6 => 31, 7 => 42, 2 => 24, 8 => 41, 3 => 23, 1 => 16), 3 => Dict(5 => 49, 4 => 31, 6 => 51, 7 => 50, 2 => 21, 8 => 44, 3 => 37, 1 => 17), 1 => Dict(5 => 39, 4 => 27, 6 => 42, 7 => 45, 2 => 21, 8 => 51, 3 => 28, 1 => 17))"
0.0001,"Dict(5 => Dict(5 => 39, 4 => 51, 6 => 42, 7 => 44, 2 => 29, 8 => 35, 3 => 36, 1 => 23), 4 => Dict(5 => 63, 4 => 54, 6 => 40, 7 => 49, 2 => 47, 8 => 30, 3 => 33, 1 => 20), 2 => Dict(5 => 41, 4 => 42, 6 => 45, 7 => 41, 2 => 29, 8 => 31, 3 => 53, 1 => 23), 3 => Dict(5 => 39, 4 => 50, 6 => 45, 7 => 35, 2 => 33, 8 => 30, 3 => 55, 1 => 25), 1 => Dict(5 => 67, 4 => 42, 6 => 37, 7 => 55, 2 => 39, 8 => 30, 3 => 45, 1 => 23))"
0.0001,"Dict(5 => Dict(5 => 83, 4 => 70, 6 => 56, 7 => 96, 2 => 42, 8 => 123, 3 => 30, 1 => 110), 4 => Dict(5 => 53, 4 => 85, 6 => 71, 7 => 115, 2 => 40, 8 => 101, 3 => 30, 1 => 58), 2 => Dict(5 => 101, 4 => 73, 6 => 53, 7 => 118, 2 => 78, 8 => 90, 3 => 30, 1 => 37), 3 => Dict(5 => 68, 4 => 76, 6 => 87, 7 => 106, 2 => 54, 8 => 122, 3 => 36, 1 => 45), 1 => Dict(5 => 64, 4 => 106, 6 => 115, 7 => 74, 2 => 53, 8 => 91, 3 => 36, 1 => 47))"
0.0001,"Dict(5 => Dict(5 => 159, 4 => 79, 6 => 106, 7 => 181, 2 => 54, 8 => 207, 3 => 145, 1 => 30), 4 => Dict(5 => 193, 4 => 97, 6 => 232, 7 => 123, 2 => 65, 8 => 138, 3 => 162, 1 => 30), 2 => Dict(5 => 101, 4 => 170, 6 => 201, 7 => 127, 2 => 148, 8 => 494, 3 => 79, 1 => 53), 3 => Dict(5 => 130, 4 => 293, 6 => 221, 7 => 262, 2 => 158, 8 => 198, 3 => 117, 1 => 43), 1 => Dict(5 => 235, 4 => 110, 6 => 132, 7 => 88, 2 => 56, 8 => 257, 3 => 196, 1 => 30))"
0.0001,"Dict(5 => Dict(5 => 69, 4 => 60, 6 => 82, 7 => 79, 2 => 65, 8 => 92, 3 => 47, 1 => 53), 4 => Dict(5 => 84, 4 => 46, 6 => 82, 7 => 74, 2 => 65, 8 => 94, 3 => 44, 1 => 62), 2 => Dict(5 => 68, 4 => 64, 6 => 92, 7 => 68, 2 => 92, 8 => 99, 3 => 43, 1 => 51), 3 => Dict(5 => 75, 4 => 57, 6 => 77, 7 => 92, 2 => 68, 8 => 90, 3 => 46, 1 => 52), 1 => Dict(5 => 65, 4 => 51, 6 => 73, 7 => 96, 2 => 107, 8 => 100, 3 => 43, 1 => 60))"
0.0001,"Dict(5 => Dict(5 => 16, 4 => 15, 6 => 21, 7 => 22, 2 => 14, 8 => 29, 3 => 14, 1 => 14), 4 => Dict(5 => 16, 4 => 14, 6 => 17, 7 => 22, 2 => 14, 8 => 25, 3 => 14, 1 => 14), 2 => Dict(5 => 16, 4 => 15, 6 => 20, 7 => 26, 2 => 14, 8 => 29, 3 => 14, 1 => 14), 3 => Dict(5 => 19, 4 => 14, 6 => 17, 7 => 22, 2 => 14, 8 => 25, 3 => 14, 1 => 14), 1 => Dict(5 => 16, 4 => 14, 6 => 17, 7 => 29, 2 => 14, 8 => 23, 3 => 14, 1 => 14))"
0.0001,"Dict(5 => Dict(5 => 16, 4 => 24, 6 => 16, 7 => 25, 2 => 23, 8 => 18, 3 => 16, 1 => 18), 4 => Dict(5 => 16, 4 => 17, 6 => 16, 7 => 28, 2 => 31, 8 => 18, 3 => 22, 1 => 18), 2 => Dict(5 => 16, 4 => 17, 6 => 16, 7 => 26, 2 => 22, 8 => 18, 3 => 20, 1 => 20), 3 => Dict(5 => 16, 4 => 21, 6 => 16, 7 => 25, 2 => 21, 8 => 18, 3 => 16, 1 => 18), 1 => Dict(5 => 16, 4 => 18, 6 => 16, 7 => 23, 2 => 25, 8 => 18, 3 => 16, 1 => 18))"
0.0001,"Dict(5 => Dict(5 => 15, 4 => 23, 6 => 19, 7 => 20, 2 => 31, 8 => 36, 3 => 14, 1 => 22), 4 => Dict(5 => 15, 4 => 22, 6 => 21, 7 => 20, 2 => 28, 8 => 25, 3 => 14, 1 => 22), 2 => Dict(5 => 15, 4 => 23, 6 => 19, 7 => 20, 2 => 25, 8 => 22, 3 => 14, 1 => 22), 3 => Dict(5 => 15, 4 => 22, 6 => 17, 7 => 21, 2 => 24, 8 => 41, 3 => 14, 1 => 22), 1 => Dict(5 => 15, 4 => 16, 6 => 19, 7 => 21, 2 => 29, 8 => 23, 3 => 14, 1 => 22))"
0.0001,"Dict(5 => Dict(5 => 22, 4 => 22, 6 => 18, 7 => 41, 2 => 13, 8 => 34, 3 => 15, 1 => 9), 4 => Dict(5 => 20, 4 => 15, 6 => 21, 7 => 26, 2 => 14, 8 => 39, 3 => 26, 1 => 9), 2 => Dict(5 => 21, 4 => 27, 6 => 24, 7 => 20, 2 => 13, 8 => 42, 3 => 17, 1 => 9), 3 => Dict(5 => 28, 4 => 19, 6 => 22, 7 => 20, 2 => 13, 8 => 46, 3 => 13, 1 => 9), 1 => Dict(5 => 22, 4 => 19, 6 => 27, 7 => 37, 2 => 13, 8 => 18, 3 => 41, 1 => 9))"
0.0001,"Dict(5 => Dict(5 => 70, 4 => 47, 6 => 55, 7 => 34, 2 => 28, 8 => 74, 3 => 38, 1 => 16), 4 => Dict(5 => 56, 4 => 40, 6 => 38, 7 => 51, 2 => 26, 8 => 75, 3 => 65, 1 => 16), 2 => Dict(5 => 52, 4 => 65, 6 => 44, 7 => 59, 2 => 26, 8 => 75, 3 => 32, 1 => 16), 3 => Dict(5 => 53, 4 => 48, 6 => 25, 7 => 60, 2 => 39, 8 => 65, 3 => 28, 1 => 16), 1 => Dict(5 => 89, 4 => 57, 6 => 47, 7 => 45, 2 => 24, 8 => 68, 3 => 32, 1 => 16))"
0.0001,"Dict(5 => Dict(5 => 275, 4 => 271, 6 => 71, 7 => 62, 2 => 48, 8 => 262, 3 => 58, 1 => 38), 4 => Dict(5 => 77, 4 => 126, 6 => 115, 7 => 83, 2 => 52, 8 => 58, 3 => 88, 1 => 41), 2 => Dict(5 => 172, 4 => 176, 6 => 203, 7 => 60, 2 => 48, 8 => 46, 3 => 76, 1 => 38), 3 => Dict(5 => 90, 4 => 70, 6 => 103, 7 => 108, 2 => 51, 8 => 55, 3 => 61, 1 => 57), 1 => Dict(5 => 74, 4 => 91, 6 => 103, 7 => 60, 2 => 61, 8 => 50, 3 => 64, 1 => 47))"
0.0001,"Dict(5 => Dict(5 => 27, 4 => 74, 6 => 69, 7 => 47, 2 => 52, 8 => 12, 3 => 54, 1 => 36), 4 => Dict(5 => 67, 4 => 89, 6 => 24, 7 => 66, 2 => 39, 8 => 12, 3 => 33, 1 => 89), 2 => Dict(5 => 48, 4 => 56, 6 => 35, 7 => 24, 2 => 33, 8 => 12, 3 => 46, 1 => 31), 3 => Dict(5 => 74, 4 => 68, 6 => 67, 7 => 37, 2 => 91, 8 => 12, 3 => 60, 1 => 24), 1 => Dict(5 => 76, 4 => 54, 6 => 31, 7 => 69, 2 => 36, 8 => 12, 3 => 84, 1 => 33))"
0.0001,"Dict(5 => Dict(5 => 66, 4 => 50, 6 => 37, 7 => 25, 2 => 39, 8 => 27, 3 => 50, 1 => 34), 4 => Dict(5 => 209, 4 => 186, 6 => 52, 7 => 26, 2 => 37, 8 => 192, 3 => 39, 1 => 23), 2 => Dict(5 => 85, 4 => 31, 6 => 43, 7 => 87, 2 => 29, 8 => 25, 3 => 91, 1 => 33), 3 => Dict(5 => 31, 4 => 59, 6 => 43, 7 => 48, 2 => 35, 8 => 37, 3 => 73, 1 => 18), 1 => Dict(5 => 58, 4 => 40, 6 => 53, 7 => 47, 2 => 29, 8 => 42, 3 => 34, 1 => 20))"
0.0001,"Dict(5 => Dict(5 => 0, 4 => 0, 6 => 0, 7 => 0, 2 => 0, 8 => 0, 3 => 0, 1 => 46), 4 => Dict(5 => 107, 4 => 76, 6 => 122, 7 => 120, 2 => 43, 8 => 119, 3 => 96, 1 => 36), 2 => Dict(5 => 95, 4 => 62, 6 => 0, 7 => 105, 2 => 52, 8 => 0, 3 => 92, 1 => 41), 3 => Dict(5 => 94, 4 => 109, 6 => 121, 7 => 130, 2 => 55, 8 => 116, 3 => 83, 1 => 47), 1 => Dict(5 => 328, 4 => 88, 6 => 341, 7 => 316, 2 => 56, 8 => 335, 3 => 64, 1 => 75))"
0.0001,"Dict(5 => Dict(5 => 86, 4 => 67, 6 => 116, 7 => 58, 2 => 47, 8 => 35, 3 => 92, 1 => 34), 4 => Dict(5 => 275, 4 => 259, 6 => 87, 7 => 57, 2 => 49, 8 => 34, 3 => 242, 1 => 34), 2 => Dict(5 => 81, 4 => 86, 6 => 108, 7 => 56, 2 => 53, 8 => 35, 3 => 65, 1 => 32), 3 => Dict(5 => 81, 4 => 83, 6 => 56, 7 => 105, 2 => 41, 8 => 34, 3 => 60, 1 => 26), 1 => Dict(5 => 185, 4 => 238, 6 => 248, 7 => 58, 2 => 165, 8 => 34, 3 => 146, 1 => 36))"
